,Unnamed: 0_x,track_id,artists,album_name,track_name,popularity,duration_ms,explicit_x,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature,track_genre,Unnamed: 0_y,album_id,youtube_id,duration,explicit_y,preview,key_y,mode_y,acousticness_y,danceability_y,energy_y,instrumentalness_y,liveness_y,loudness_y,speechiness_y,valence_y,tempo_y,Album Rating
10,2004,7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,You Get Me So High,83,153000,False,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,alt-rock,23767,0ODLCdHBFVvKwJGeSfd1jy,h4d-M5jbx8Q,153000.0,0.0,https://p.scdn.co/mp3-preview/930e23e01002bbdedd4fe13f992225f7a704f92c?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,0.186,0.551,0.881,0.0791,0.152,-6.099,0.0542,0.387,88.036,75.1
11,2051,2xql0pid3EUwW38AsywxhV,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Reflections,80,244013,False,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4,alt-rock,23768,0ODLCdHBFVvKwJGeSfd1jy,h4d-M5jbx8Q,244013.0,0.0,https://p.scdn.co/mp3-preview/62c6ec3dec9c771d12a01f201611d3dfbb161a7b?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,0.0,0.114,0.648,0.594,0.0462,0.116,-7.027,0.0293,0.544,113.983,75.1
12,2206,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,alt-rock,27027,2xkZV2Hl1Omi8rk2D7t5lN,TXWQ_pl76Y0,309053.0,0.0,https://p.scdn.co/mp3-preview/7a97d8a0fc141fe8d187db7526af79297ee3835c?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,1.0,0.0113,0.593,0.749,0.106,0.314,-5.67,0.0475,0.649,164.959,66.0
13,2307,3TgMcrV32NUKjEG2ujn9eh,The 1975,A Brief Inquiry Into Online Relationships,It's Not Living (If It's Not With You),73,248335,False,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,4,alt-rock,22247,6PWXKiakqhI17mTYM4y6oY,NBPPffw84r4,248335.0,0.0,,1.0,1.0,0.000254,0.618,0.837,0.000378,0.0618,-5.338,0.0304,0.526,121.227,68.3
14,2400,2wXioTynVwrEWYRv6R6vEj,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Void,68,203666,False,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,4,alt-rock,23764,0ODLCdHBFVvKwJGeSfd1jy,h4d-M5jbx8Q,203666.0,0.0,https://p.scdn.co/mp3-preview/73e4249b4ac22ee2d65e1909084de09dac678b9d?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,1.0,0.047,0.534,0.582,0.0328,0.0883,-7.912,0.0401,0.346,84.183,75.1
15,2408,2oaK4JLVnmRGIO9ytBE1bt,Red Hot Chili Peppers,The Getaway,Dark Necessities,74,302000,False,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4,alt-rock,18755,43otFXrY0bgaq5fB3GrZj6,osgQqOgJGtw,302000.0,0.0,https://p.scdn.co/mp3-preview/ab3ff02aaf5401174e98154f6a0c628b0ec4121f?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,0.0,0.0722,0.7,0.742,0.0199,0.11,-6.777,0.0716,0.197,91.959,74.0
16,2454,0YNtAadZvKBBEFARtfoCV8,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Compass,70,167960,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,4,alt-rock,23774,0ODLCdHBFVvKwJGeSfd1jy,h4d-M5jbx8Q,167960.0,0.0,https://p.scdn.co/mp3-preview/2191b90e3b2ec81b658801772ee361a870295670?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,0.0,0.238,0.7,0.82,0.318,0.658,-5.499,0.0329,0.667,109.998,75.1
17,2463,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alt-rock,10604,4WnkQO4xD9ljQooB3VIxCV,plxG23-nifs,204773.0,0.0,https://p.scdn.co/mp3-preview/fdba8a0ac6035baae678cb7ae3eb1409d4a3d838?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.983,0.544,0.241,0.774,0.101,-14.779,0.03,0.359,109.437,60.2
18,2505,113xf7t4qNM7038YJvauik,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Nervous,70,245000,False,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,4,alt-rock,23777,0ODLCdHBFVvKwJGeSfd1jy,h4d-M5jbx8Q,245000.0,0.0,https://p.scdn.co/mp3-preview/b68e3986edf54f061db12034cfc980b824187d03?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.0213,0.589,0.614,0.165,0.31,-7.528,0.0426,0.318,119.837,75.1
19,2507,1xLs8Mu1QEVbGCpyHQ2r2U,Dominic Fike,What Could Possibly Go Wrong,Why,71,139906,True,0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,4,alt-rock,29187,1BubKJqf6Uc4fNae5kLJJ7,eQpYsueOSPo,139906.0,1.0,https://p.scdn.co/mp3-preview/2b04d76ff560914459e204f1a709133a321569f1?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.342,0.684,0.856,0.00728,0.109,-2.676,0.0411,0.343,117.027,67.5
20,2552,6TA5aymvVrtiPVbuAwmPIc,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Scary Love,69,222666,False,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,4,alt-rock,23762,0ODLCdHBFVvKwJGeSfd1jy,h4d-M5jbx8Q,222666.0,0.0,https://p.scdn.co/mp3-preview/2958b5df09c1aee9fa19d8545e49a528f52cf0b7?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,0.0,9.45e-05,0.595,0.636,0.0529,0.196,-5.981,0.0312,0.147,112.008,75.1
21,2554,2t0wwvR15fc3K1ey8OiOaN,The Strokes,The New Abnormal,Selfless,71,222093,False,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,alt-rock,27028,2xkZV2Hl1Omi8rk2D7t5lN,TXWQ_pl76Y0,222093.0,0.0,https://p.scdn.co/mp3-preview/a2759cee237f2782e5179f5a937719f0ba414357?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,1.0,0.191,0.538,0.679,0.00175,0.0889,-4.297,0.0333,0.0888,121.99,66.0
22,2602,6WmIyn2fx1PKQ0XDpYj4VR,The 1975,A Brief Inquiry Into Online Relationships,Love It If We Made It,69,252925,True,0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,4,alt-rock,22241,6PWXKiakqhI17mTYM4y6oY,NBPPffw84r4,252925.0,1.0,,4.0,1.0,0.000607,0.472,0.745,2.74e-05,0.0957,-5.297,0.0356,0.0631,180.06,68.3
23,2603,33DzKnwuBE6lfOiADwzd5E,The 1975,A Brief Inquiry Into Online Relationships,TOOTIMETOOTIMETOOTIME,64,207851,False,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0152,0.0933,0.518,114.998,4,alt-rock,22239,6PWXKiakqhI17mTYM4y6oY,NBPPffw84r4,207851.0,0.0,,8.0,1.0,0.177,0.667,0.824,0.0152,0.0933,-5.867,0.0665,0.518,114.998,68.3
24,2606,7iPlcFvOMOzt6v0QvcAueZ,The 1975,A Brief Inquiry Into Online Relationships,I Always Wanna Die (Sometimes),65,314662,False,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.123,0.0398,148.835,4,alt-rock,22251,6PWXKiakqhI17mTYM4y6oY,NBPPffw84r4,314662.0,0.0,,4.0,1.0,0.00527,0.376,0.473,0.00162,0.123,-5.636,0.0325,0.0398,148.835,68.3
25,2652,6Thn8AOHIwPCkf2O4ZgfC2,Phosphorescent,Muchacho,Song for Zula,62,370200,False,0.486,0.623,4,-8.264,1,0.0358,0.734,0.536,0.0509,0.525,86.007,4,alt-rock,11159,6rAJ4I8SpPMJj0guCZiAI8,paeXfCrBNqs,370200.0,0.0,https://p.scdn.co/mp3-preview/88dc9e65ca6d43427bf91bae1fbaf8a56c12431f?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,1.0,0.734,0.486,0.623,0.536,0.0509,-8.264,0.0358,0.525,86.007,62.0
26,2750,0SRPuTnr5QOKRoIxMvvlgK,Dominic Fike,What Could Possibly Go Wrong,Vampire,64,186050,False,0.787,0.735,0,-4.808,0,0.0857,0.331,4.09e-05,0.113,0.698,97.957,4,alt-rock,29190,1BubKJqf6Uc4fNae5kLJJ7,eQpYsueOSPo,186050.0,0.0,https://p.scdn.co/mp3-preview/068bce1341d652353c01bd68d2e4514e12e056ab?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.331,0.787,0.735,4.09e-05,0.113,-4.808,0.0857,0.698,97.957,67.5
27,2751,6HguG9HRb1Ke1bhihfE4m8,The 1975,A Brief Inquiry Into Online Relationships,Sincerity Is Scary,66,225955,False,0.664,0.524,2,-5.178,1,0.0283,0.0495,8.18e-06,0.075,0.475,91.027,4,alt-rock,22243,6PWXKiakqhI17mTYM4y6oY,NBPPffw84r4,225955.0,0.0,,2.0,1.0,0.0495,0.664,0.524,8.18e-06,0.075,-5.178,0.0283,0.475,91.027,68.3
28,2806,1BLOVHYYlH4JUHQGcpt75R,The Strokes,The New Abnormal,Ode To The Mets,67,351786,False,0.426,0.617,1,-5.423,0,0.0289,0.341,0.181,0.101,0.201,92.002,4,alt-rock,27035,2xkZV2Hl1Omi8rk2D7t5lN,TXWQ_pl76Y0,351786.0,0.0,https://p.scdn.co/mp3-preview/e872bdc4a8d652744b6db561e6270d22034051dd?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.341,0.426,0.617,0.181,0.101,-5.423,0.0289,0.201,92.002,66.0
29,2859,5YTUCHSwfwJ4oHFDjFgpEe,Bea Miller,Arcane League of Legends (Soundtrack from the Animated Series),Playground (from the series Arcane League of Legends),64,230525,False,0.514,0.704,8,-6.859,1,0.0298,0.0107,7.15e-05,0.13,0.361,157.4,4,alt-rock,19748,3MdiH74FL8mhlbnR6DcqJd,IZxa8FaUYOw,230525.0,0.0,https://p.scdn.co/mp3-preview/b41ea21059dfe49a57a1b81e247c1bfc1f7119ed?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.0107,0.514,0.704,7.15e-05,0.13,-6.859,0.0298,0.361,157.4,61.0
30,3208,26ZzSLUJMmYp5u1hDELEWH,Crystal Castles,(III),Transgender,76,184760,False,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,3,alternative,7350,1NIfkZIYVAO6vnfmFOilHc,XtGC_QIIHnc,184760.0,0.0,,7.0,1.0,0.000164,0.522,0.914,0.847,0.24,-8.285,0.0379,0.0364,137.939,71.5
31,3305,1foMv2HQwfQ2vntFf9HFeG,Gorillaz,Plastic Beach,Rhinestone Eyes,80,200173,False,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4,alternative,751,2dIGnmEIy1WZIcZCFSj6i8,A9RLE74OXUY,200173.0,0.0,https://p.scdn.co/mp3-preview/477094ad252a43cc492eb4bca0e4893361be212a?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,0.0,0.0869,0.676,0.703,0.000687,0.0463,-5.815,0.0302,0.852,92.761,79.0
32,3402,3A0ITFj6kbb9CggwtPe55f,Little Simz,GREY Area,Venom,64,154749,True,0.436,0.655,7,-8.153,1,0.159,0.425,0.0,0.393,0.523,139.712,4,alternative,24616,4Wwm4xg2748zhYuzDRFTgY,8bHjPSqqv-4,154749.0,1.0,https://p.scdn.co/mp3-preview/22408603a747c3d02dd756fc37e6a00520554e89?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.425,0.436,0.655,0.0,0.393,-8.153,0.159,0.523,139.712,64.0
33,3506,0q6LuUqGLUiCPP1cbdwFs3,Gorillaz,Plastic Beach,On Melancholy Hill,78,233866,False,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,4,alternative,757,2dIGnmEIy1WZIcZCFSj6i8,A9RLE74OXUY,233866.0,0.0,https://p.scdn.co/mp3-preview/6d11cacb2bdbeca675faec6a20977b1daf638eaa?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,1.51e-05,0.689,0.739,0.509,0.064,-5.81,0.026,0.578,120.423,79.0
34,3700,4cQrSREMqBSvJ8ZzBZjVb8,James Blake;Travis Scott;Metro Boomin,Assume Form,Mile High (feat. Travis Scott & Metro Boomin),65,193600,False,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,4,alternative,26023,23dKNZpiadggKHrQgHLi3L,CYldmrlhCZA,193600.0,0.0,,6.0,0.0,0.403,0.754,0.37,6.22e-05,0.107,-9.854,0.12,0.228,114.941,65.0
35,3757,5QvU2zJrEVw1gAVL4D4iLj,Teyana Taylor,The Album,Bare Wit Me,66,128652,True,0.73,0.498,5,-8.629,0,0.064,0.138,0.083,0.187,0.498,117.975,4,alternative,28889,11QKDc8OK4rnD3uBs7wKmR,xj1t_9eQ71g,128652.0,1.0,,5.0,0.0,0.138,0.73,0.498,0.083,0.187,-8.629,0.064,0.498,117.975,66.0
36,3972,5mpUKTdskZea0gStWzeHUZ,Slipknot,We Are Not Your Kind,Unsainted,74,260773,True,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,4,alternative,24470,754RY5WpZ2LTUZsk8kDBju,UW4pAuwer3o,260773.0,1.0,https://p.scdn.co/mp3-preview/8e2e0a0416df41f643f3a41b1b8ab35ca869b011?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.000118,0.427,0.946,0.0253,0.0604,-2.188,0.0469,0.237,101.305,71.5
37,4051,2aJDlirz6v2a4HREki98cP,Bicep,Bicep,Glue,74,269149,False,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,4,ambient,20608,4psDRFbIlUM1KUb1omccXo,cPIJXJZH1zk,269149.0,0.0,https://p.scdn.co/mp3-preview/9b73b25a688372b983d5afa31e8101760a0b939d?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.0158,0.853,0.798,0.948,0.0967,-7.995,0.068,0.42,129.983,59.5
38,4119,7Jd0MqZq15T4pDWts2G6Yl,Brian Eno;Jon Hopkins;Leo Abrahams,Small Craft On A Milk Sea,Emerald and Stone,56,132306,False,0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169,4,ambient,1037,47e7SP8MtzYKK8Lm3gEK2i,RkumjdJ-Eew,132306.0,0.0,https://p.scdn.co/mp3-preview/0f79ab38e97c71382d9b7ad1f062f4b513177778?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.987,0.324,0.0379,0.907,0.0756,-25.247,0.0554,0.0383,120.169,56.0
39,4225,0WfOuXw05LJq4ik1lVvTzi,Bicep,Isles,Apricots,63,246506,False,0.819,0.599,11,-6.778,1,0.039,0.347,0.824,0.083,0.489,127.986,4,ambient,31314,0EdtTRCl3J22AnWrNpH1w9,w0j7ptp2a6s,246506.0,0.0,https://p.scdn.co/mp3-preview/b223277b823fa66ab8c28630b6770b46d7e5d0d0?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.347,0.819,0.599,0.824,0.083,-6.778,0.039,0.489,127.986,55.3
40,4245,1vgSaC0BPlL6LEm4Xsx59J,Brian Eno,Apollo,An Ending (Ascent) - Remastered 2005,59,266200,False,0.257,0.0906,8,-25.381,1,0.07,0.932,0.985,0.0786,0.0451,67.46,3,ambient,1856,1Z2jkEtW5Sc9wWVxUgyG0E,ZPPDUHY6QIs,266200.0,0.0,,8.0,1.0,0.932,0.257,0.0906,0.985,0.0786,-25.381,0.07,0.0451,67.46,59.0
41,4318,1nJV1JGWf61WRJy851LO34,Grouper,The Man Who Died in His Boat,Living Room,54,142120,False,0.425,0.0757,6,-21.707,1,0.0375,0.89,0.901,0.111,0.156,124.374,4,ambient,10121,2arK6QEmfa25k2feNozs9e,yBGd3VCdqII,142120.0,0.0,https://p.scdn.co/mp3-preview/f014c0e13fd0c2cec8b0076209d25fd098b8b75a?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.89,0.425,0.0757,0.901,0.111,-21.707,0.0375,0.156,124.374,54.0
42,4438,35VfLKymw2iZKWnLTvm8Xv,Grouper,A I A: Alien Observer,Alien Observer,53,236480,False,0.219,0.0825,9,-22.604,0,0.0421,0.994,0.602,0.278,0.168,76.03,3,ambient,2175,4Z1BFX1oBckY8bhGEWMYmi,K5AU0BHLPh0,236480.0,0.0,https://p.scdn.co/mp3-preview/8159c0ebe0ccb1bda69df33fd7bf25d6afa1648a?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,0.0,0.994,0.219,0.0825,0.602,0.278,-22.604,0.0421,0.168,76.03,53.0
43,4456,3ESsjKqrj3M79I8sSZieK3,Aphex Twin,Syro,aisatsana [102],55,321880,False,0.277,0.01,4,-32.893,0,0.0359,0.98,0.848,0.131,0.0353,102.397,4,ambient,11769,6oRuinkJdTge4hpTuClEF8,r7-5Ct4eQho,321880.0,0.0,https://p.scdn.co/mp3-preview/752180d5aa03d39efabaa84d61c6a869bb3df58e?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.98,0.277,0.01,0.848,0.131,-32.893,0.0359,0.0353,102.397,55.0
44,4482,4lZ0S6jbJbeOmkfFXfDNxl,Julien Baker,Turn Out the Lights,Turn Out the Lights,46,203973,False,0.429,0.292,0,-7.65,1,0.0278,0.725,2.1e-05,0.0887,0.0352,82.5,4,ambient,19975,3AV0YFhIzY0LDeaJPU5x3O,FPeMy9v0_oI,203973.0,0.0,https://p.scdn.co/mp3-preview/93f45a175d6268566a80c6055bb7a70b30300d59?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.725,0.429,0.292,2.1e-05,0.0887,-7.65,0.0278,0.0352,82.5,48.5
45,4552,5626KdflSKfeDK7RJQfSrE,Nils Frahm,Spaces,Says,53,498000,False,0.217,0.23,0,-12.791,0,0.0324,0.862,0.898,0.725,0.0742,149.76,4,ambient,13417,0DFbQjp468sMiIMTrZdr5w,a6tuB0ksw18,498000.0,0.0,https://p.scdn.co/mp3-preview/911cdda3c90495b5309a17c95f2091a6efda2173?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.862,0.217,0.23,0.898,0.725,-12.791,0.0324,0.0742,149.76,53.0
46,4574,3jt1ZVIuluGkV0sWWLSUzw,Julien Baker,Turn Out the Lights,Appointments,51,273466,False,0.185,0.264,2,-9.29,0,0.0333,0.94,3.13e-05,0.0871,0.0576,72.902,4,ambient,19974,3AV0YFhIzY0LDeaJPU5x3O,FPeMy9v0_oI,273466.0,0.0,https://p.scdn.co/mp3-preview/7bff35bc6d2396064b792db7131bc6735b61a000?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,0.0,0.94,0.185,0.264,3.13e-05,0.0871,-9.29,0.0333,0.0576,72.902,48.5
47,4618,1WOxGNutRwrbik8BA5f2AY,Jon Hopkins,Immunity,Immunity,51,596773,False,0.434,0.305,7,-18.173,1,0.0364,0.892,0.942,0.111,0.0594,139.878,4,ambient,9955,1rxWlYQcH945S3jpIMYR35,KmiwDR2W2T8,596773.0,0.0,https://p.scdn.co/mp3-preview/0348687385a742356487909fae3a53e9f4dadc52?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.892,0.434,0.305,0.942,0.111,-18.173,0.0364,0.0594,139.878,69.0
48,4723,0HZtVLVL6oLU9WobKQxqGu,Bicep,Isles,Lido,50,200240,False,0.648,0.339,9,-14.428,0,0.0304,0.966,0.881,0.105,0.169,119.984,4,ambient,31316,0EdtTRCl3J22AnWrNpH1w9,w0j7ptp2a6s,200240.0,0.0,https://p.scdn.co/mp3-preview/a85535350e0cbef60a9f7a321638bee122715a83?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,0.0,0.966,0.648,0.339,0.881,0.105,-14.428,0.0304,0.169,119.984,55.3
49,4728,4esxro8J1rbsalCPb0yrgC,Jon Hopkins,Singularity,Feel First Life,48,333400,False,0.181,0.0863,1,-21.685,1,0.0374,0.956,0.95,0.0929,0.0337,70.907,4,ambient,22189,1nvzBC1M3dlCMIxfUCBhlO,cX9qqFGrDX4,333400.0,0.0,https://p.scdn.co/mp3-preview/a4b5ee2d740b54b066eb1ecc6c29be079dc60eeb?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.956,0.181,0.0863,0.95,0.0929,-21.685,0.0374,0.0337,70.907,48.0
50,4872,1uhGW4jUw12CdZCnXBKanD,Bicep,Bicep,Rain,45,351252,False,0.505,0.904,10,-4.849,0,0.0781,0.0494,0.854,0.072,0.237,123.023,4,ambient,20615,4psDRFbIlUM1KUb1omccXo,cPIJXJZH1zk,351252.0,0.0,https://p.scdn.co/mp3-preview/8a9da6863e5be289304d6449b4885922cfbd4221?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,0.0,0.0494,0.505,0.904,0.854,0.072,-4.849,0.0781,0.237,123.023,59.5
51,4984,54TgI46OnNqcf0SyzQyCL6,Bicep,Isles,Atlas,53,348306,False,0.544,0.793,3,-6.424,0,0.0319,0.1,0.95,0.173,0.126,128.981,4,ambient,31312,0EdtTRCl3J22AnWrNpH1w9,w0j7ptp2a6s,348306.0,0.0,https://p.scdn.co/mp3-preview/b5a03d09b99ffca327481bd038ac65f86f1c3377?cid=511f219d36aa49ae99789b1efd2c51c8,3.0,0.0,0.1,0.544,0.793,0.95,0.173,-6.424,0.0319,0.126,128.981,55.3
52,6013,50dpeks48j0zMECIKVAGUG,Alcest,Les voyages de l'âme,Autre temps,44,350320,False,0.24,0.548,1,-8.378,0,0.0325,0.00607,0.875,0.0941,0.128,127.337,4,black-metal,7065,1yENAh14y99tcC6No2mXWl,kgOFgQLoPgg,350320.0,0.0,https://p.scdn.co/mp3-preview/1e05bb5042906dd2d573023879b81204b1e3e231?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.00607,0.24,0.548,0.875,0.0941,-8.378,0.0325,0.128,127.337,44.0
53,6049,4xmCNgOBDywVd98ho0zrJQ,Kvelertak,Kvelertak,Ordsmedar Av Rang,25,267386,True,0.4,0.823,0,-5.412,1,0.0563,0.000337,0.787,0.1,0.128,134.887,4,black-metal,6426,5xWx2DMLGYJrbz77k6lxnh,kp-3jPaY7yU,267386.0,1.0,https://p.scdn.co/mp3-preview/837998dc70bfd1169b75cf9a7de953dab1f3d840?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.000337,0.4,0.823,0.787,0.1,-5.412,0.0563,0.128,134.887,22.7
54,6051,6l3A2EWZSOA8LTMmzRCyD3,Deafheaven,Sunbather,Dream House,46,554573,False,0.1,0.804,7,-4.669,1,0.0768,6.84e-06,0.916,0.384,0.0954,82.211,4,black-metal,10244,2kKXGWaCEl06EKZ4DxBJIT,rzolEHmXNBE,554573.0,0.0,https://p.scdn.co/mp3-preview/39fa056b75b2cd66035be7ec7c6d7236cbec92d7?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,6.84e-06,0.1,0.804,0.916,0.384,-4.669,0.0768,0.0954,82.211,43.5
55,6053,038PaU9vPDq2itJcSQrawe,Alcest,Écailles de lune,Sur l'océan couleur de fer,42,498706,False,0.464,0.306,7,-11.667,0,0.0262,0.887,0.867,0.157,0.115,133.982,4,black-metal,1737,6b9NZDM5QhD2FViyXKwBRT,gtyH07BM4TA,498706.0,0.0,https://p.scdn.co/mp3-preview/1d474af024cf2583a94655e0d3c5d8829fa88862?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,0.887,0.464,0.306,0.867,0.157,-11.667,0.0262,0.115,133.982,42.0
56,6099,1yk4Uky6oS50wHByc90zsq,Kvelertak,Kvelertak,Utrydd Dei Svake,25,382893,True,0.364,0.747,9,-4.582,1,0.057,0.000163,0.75,0.102,0.117,161.953,4,black-metal,6427,5xWx2DMLGYJrbz77k6lxnh,kp-3jPaY7yU,382893.0,1.0,https://p.scdn.co/mp3-preview/0da2e0c6578c92bd1ae73da8f4106944f31def29?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,0.000163,0.364,0.747,0.75,0.102,-4.582,0.057,0.117,161.953,22.7
57,6101,2nznScQCuL4r9OKMr4A7qc,Deafheaven,Ordinary Corrupt Human Love,Near,40,328642,False,0.296,0.48,0,-9.685,1,0.0281,0.166,0.934,0.112,0.157,133.509,4,black-metal,23377,2iA7rzpQsOfAPkfH4Ekp7f,pAmg0NYX0GI,328642.0,0.0,https://p.scdn.co/mp3-preview/c3aba6b23bf24340ab56b1cdbe09ec59aa6cb5d7?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.166,0.296,0.48,0.934,0.112,-9.685,0.0281,0.157,133.509,41.0
58,6109,3Jai674s9zQJJxsgsyRBHz,Deafheaven,Ordinary Corrupt Human Love,You Without End,42,456440,False,0.295,0.817,7,-7.594,1,0.0429,0.0392,0.833,0.32,0.276,128.351,4,black-metal,23374,2iA7rzpQsOfAPkfH4Ekp7f,pAmg0NYX0GI,456440.0,0.0,https://p.scdn.co/mp3-preview/c74d897081351f88a183641ccc1b2fd10fe3f96f?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.0392,0.295,0.817,0.833,0.32,-7.594,0.0429,0.276,128.351,41.0
59,6110,1XIlhPjBt4udymVWzcPrwm,Deafheaven,Sunbather,Sunbather,41,616786,False,0.106,0.804,4,-4.727,0,0.0734,3.25e-06,0.908,0.31,0.112,154.99,4,black-metal,10246,2kKXGWaCEl06EKZ4DxBJIT,rzolEHmXNBE,616786.0,0.0,https://p.scdn.co/mp3-preview/957b2315d3c89647a2f595ded28ff27f447e1d20?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,3.25e-06,0.106,0.804,0.908,0.31,-4.727,0.0734,0.112,154.99,43.5
60,6136,64aHsHQnTTFLGCeIsSGJCI,Toxic Holocaust,Chemistry of Consciousness,Mkultra,23,127826,False,0.214,0.982,9,-4.762,0,0.155,1.53e-06,0.449,0.353,0.224,165.618,4,black-metal,11313,0jwJZDxGMm3SSm6LULhxgv,PxeVDCXOoos,127826.0,0.0,https://p.scdn.co/mp3-preview/f4014216deb78bed952f261465917350afcc2f01?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,0.0,1.53e-06,0.214,0.982,0.449,0.353,-4.762,0.155,0.224,165.618,21.0
